Image,Quality,PSNR,SSIM,FSI,Payload,Max EC,Success
airplane,80,63.826925695924935,0.9996125329985482,67.0,3000,69516,Yes
airplane,80,62.58215308409511,0.999497832086149,-10.0,4000,69516,Yes
airplane,80,61.60843819976137,0.9993949607837794,11.0,5000,69516,Yes
airplane,80,60.81140160549238,0.9993191119316983,66.0,6000,69516,Yes
airplane,80,60.12638634034646,0.9992617628489678,53.0,7000,69516,Yes
airplane,80,59.535529519309094,0.9992235242139524,39.0,8000,69516,Yes
airplane,80,59.01795438506653,0.9991968175809369,-6.0,9000,69516,Yes
airplane,80,58.54769696971963,0.9991785994962123,93.0,10000,69516,Yes
airplane,80,58.11631509389157,0.9991660061182582,29.0,11000,69516,Yes
airplane,80,57.933786426752796,0.9991240733639308,4.0,12000,69516,Yes
airplane,80,57.79772467253924,0.9990787522615726,59.0,13000,69516,Yes
airplane,80,57.63465029851638,0.9990277286209349,34.0,14000,69516,Yes
airplane,80,57.494186609154774,0.998988963898306,-31.0,15000,69516,Yes
airplane,90,68.49783482821229,0.9998612232747167,21.0,1000,103851,Yes
airplane,90,65.50288576850406,0.999726521964785,-26.0,2000,103851,Yes
airplane,90,63.78469846371729,0.9996029010522319,-66.0,3000,103851,Yes
airplane,90,62.531658494543436,0.9994831679684346,33.0,4000,103851,Yes
airplane,90,61.562923486563136,0.9993717767429168,-22.0,5000,103851,Yes
airplane,90,60.784153827352874,0.9992732210596867,-81.0,6000,103851,Yes
airplane,90,60.12979761405723,0.9992012921317924,-58.0,7000,103851,Yes
airplane,90,59.535529519309094,0.9991476524845975,-80.0,8000,103851,Yes
airplane,90,59.034650208496245,0.9991123512273425,64.0,9000,103851,Yes
airplane,90,58.58083051626786,0.9990869115599933,-69.0,10000,103851,Yes
airplane,90,58.139991449556774,0.9990680971565238,-42.0,11000,103851,Yes
airplane,90,57.7698881286718,0.9990568939599118,-19.0,12000,103851,Yes
airplane,90,57.62092803632558,0.99900370069574,0.0,13000,103851,Yes
airplane,90,57.47662317918598,0.9989468508362218,-15.0,14000,103851,Yes
airplane,90,57.33171879645572,0.9988942626803157,99.0,15000,103851,Yes
baboon,50,68.82731559748134,0.999921724829848,68.0,1000,94578,Yes
baboon,50,65.72750690617609,0.9998604422658379,-47.0,2000,94578,Yes
baboon,50,63.90573817410268,0.9998145352522883,-135.0,3000,94578,Yes
baboon,50,62.57799958466889,0.9997792960277241,-92.0,4000,94578,Yes
baboon,50,61.5999598427982,0.999755855905043,-9.0,5000,94578,Yes
baboon,50,60.81447386426441,0.9997398157384331,-56.0,6000,94578,Yes
baboon,50,60.13321156934399,0.9997272308535795,-121.0,7000,94578,Yes
baboon,50,59.54056906763653,0.9997190353036861,-50.0,8000,94578,Yes
baboon,50,59.05263936785187,0.9997124760683281,-72.0,9000,94578,Yes
baboon,50,58.584323329068525,0.9997070325025058,-229.0,10000,94578,Yes
baboon,50,58.17215230060689,0.9997024481593193,-275.0,11000,94578,Yes
baboon,50,57.79097858730093,0.9996985041929607,-233.0,12000,94578,Yes
baboon,50,57.61106890650907,0.9996692817253457,-276.0,13000,94578,Yes
baboon,50,57.47947419013261,0.9996459848600769,-264.0,14000,94578,Yes
baboon,50,57.34400280105085,0.9996282254940213,-249.0,15000,94578,Yes
baboon,60,68.46550506487637,0.999916243371789,81.0,1000,108879,Yes
baboon,60,65.57862346269995,0.9998549137593119,90.0,2000,108879,Yes
baboon,60,63.79567474121721,0.9998095852726325,49.0,3000,108879,Yes
baboon,60,62.59602684145556,0.9997778130175966,71.0,4000,108879,Yes
baboon,60,61.60106477724483,0.99975419722738,46.0,5000,108879,Yes
baboon,60,60.81232305494292,0.9997373179663869,-6.0,6000,108879,Yes
baboon,60,60.1421530841803,0.9997253721910538,115.0,7000,108879,Yes
baboon,60,59.55618292857522,0.9997167558991379,97.0,8000,108879,Yes
baboon,60,59.04179606576817,0.9997101967787664,97.0,9000,108879,Yes
baboon,60,58.57073554880613,0.9997043439353718,102.0,10000,108879,Yes
baboon,60,58.16864136394618,0.9997000220859046,98.0,11000,108879,Yes
baboon,60,57.79542369329726,0.9996962333664651,154.0,12000,108879,Yes
baboon,60,57.595662913698675,0.999669286816498,121.0,13000,108879,Yes
baboon,60,57.46040805834893,0.9996451041885237,49.0,14000,108879,Yes
baboon,60,57.32675983837172,0.9996251700468958,61.0,15000,108879,Yes
baboon,70,68.63333397917441,0.999920394672189,-51.0,1000,127848,Yes
baboon,70,65.62210415531788,0.9998603837833545,-87.0,2000,127848,Yes
baboon,70,63.80912797445035,0.9998150988382378,-65.0,3000,127848,Yes
baboon,70,62.60483653342766,0.9997832968971788,-63.0,4000,127848,Yes
baboon,70,61.64475003934177,0.9997612349814498,0.0,5000,127848,Yes
baboon,70,60.842531750257855,0.999745173991931,37.0,6000,127848,Yes
baboon,70,60.150849254012144,0.9997335524371951,-31.0,7000,127848,Yes
baboon,70,59.565393843627135,0.9997251707874132,-19.0,8000,127848,Yes
baboon,70,59.04936306437692,0.9997186693795433,-89.0,9000,127848,Yes
baboon,70,58.57293608670012,0.9997129099208527,-107.0,10000,127848,Yes
baboon,70,58.17482920635095,0.9997088464650163,-25.0,11000,127848,Yes
baboon,70,57.8095555956742,0.9997051530254403,-50.0,12000,127848,Yes
baboon,70,57.60035228634382,0.9996786482242841,-115.0,13000,127848,Yes
baboon,70,57.4561509645733,0.999651440422692,-8.0,14000,127848,Yes
baboon,70,57.33847760095568,0.9996343806859377,-89.0,15000,127848,Yes
baboon,80,68.651973255936,0.9999224990555275,46.0,1000,158055,Yes
baboon,80,65.57586282388317,0.9998615872940463,-51.0,2000,158055,Yes
baboon,80,63.767679204017384,0.9998149844629947,-72.0,3000,158055,Yes
baboon,80,62.508899062836264,0.9997841727232549,7.0,4000,158055,Yes
baboon,80,61.56365382286672,0.999763142395093,-9.0,5000,158055,Yes
baboon,80,60.78842868022327,0.9997480109769974,-54.0,6000,158055,Yes
baboon,80,60.1643231332244,0.999737641387394,-1.0,7000,158055,Yes
baboon,80,59.5850321433283,0.9997290945954443,-141.0,8000,158055,Yes
baboon,80,59.08120674387821,0.9997227174067095,-41.0,9000,158055,Yes
baboon,80,58.62237421184374,0.9997174140102748,-17.0,10000,158055,Yes
baboon,80,58.222282522004186,0.9997131446635161,-15.0,11000,158055,Yes
baboon,80,57.837803243797204,0.9997094920139988,-104.0,12000,158055,Yes
baboon,80,57.641749756941465,0.99968420292023,-13.0,13000,158055,Yes
baboon,80,57.491325926761036,0.9996580708373506,-76.0,14000,158055,Yes
baboon,80,57.34372637403662,0.9996368213594586,9.0,15000,158055,Yes
baboon,90,68.5723858476869,0.9999297138069737,44.0,1000,219996,Yes
