Image,Quality,Position (a),Qt val,PSNR,SSIM,FSI,Count Modified
lake,90,3,2.0,54.952397182475465,0.9989801564176375,124.0,3781
lake,90,4,3.0,53.224655730111465,0.9984312041537604,262.0,3676
lake,90,5,2.0,55.55677050496704,0.999103574047053,131.0,3607
lake,90,6,2.0,55.05390393390349,0.9989783833600585,158.0,3617
lake,90,7,3.0,53.58346194282777,0.9985779847677183,277.0,3462
lake,90,8,3.0,53.88599407376121,0.9987201441303717,291.0,3470
lake,90,9,3.0,53.81912254327406,0.9986576560595785,297.0,3526
lake,90,10,3.0,53.404062970571516,0.9984331299595772,280.0,3581
lake,90,11,4.0,52.45529626251095,0.9983171059350193,214.0,3023
lake,90,12,3.0,54.11464817620712,0.9987538768622785,347.0,3354
lake,90,13,3.0,53.92777486250853,0.9987286706014533,344.0,3377
lake,90,14,4.0,53.463438942136456,0.9987552645604225,233.0,2915
lake,90,15,5.0,51.76142564432709,0.9981995567383243,317.0,2836
lake,90,16,8.0,50.549069806976064,0.9982114371310454,213.0,1978
lake,90,17,5.0,52.47426131343406,0.9985123751754584,424.0,2672
lake,90,18,5.0,52.41015071395652,0.9984971539038255,358.0,2748
lake,90,19,4.0,53.54842609532553,0.9987920893329668,287.0,2810
lake,90,20,4.0,53.2708325140868,0.998723487153035,305.0,2766
lake,90,21,5.0,52.349510323880644,0.9984281946430227,415.0,2741
lake,90,22,10.0,49.484366914689815,0.9977308726668818,235.0,1675
lake,90,23,7.0,50.98995631850116,0.9980975831903557,396.0,2264
lake,90,24,7.0,50.94842658822479,0.9981552823770246,383.0,2258
lake,90,25,6.0,52.0419320218861,0.9985727268011305,373.0,2273
lake,90,26,8.0,50.774794390235016,0.9983500455118192,255.0,1817
lake,90,27,12.0,49.249315416662725,0.9978898544974598,235.0,1296
lake,90,28,10.0,50.02104819694546,0.9981559781264274,319.0,1483
lake,90,29,12.0,50.712147844992934,0.9985223849297027,226.0,941
lake,90,30,12.0,50.07053555279405,0.9981773113628265,331.0,1079
lake,90,31,11.0,49.845090995582524,0.9981396841536243,396.0,1334
lake,90,32,10.0,50.184001261259795,0.9983229227349059,389.0,1470
lake,90,33,11.0,49.52539941067404,0.9980339817673831,370.0,1452
lake,90,34,11.0,49.39982856779227,0.9979728810223946,402.0,1478
lake,90,35,13.0,48.60774244583595,0.9973576275256361,351.0,1303
lake,90,36,14.0,49.08401194409443,0.9980326495525129,255.0,1010
lake,90,37,18.0,49.62380609797484,0.998618960547446,156.0,555
lake,90,38,16.0,49.530884572444585,0.9984754437482722,276.0,700
lake,90,39,13.0,49.09725796344154,0.9978434854018183,483.0,1156
lake,90,40,14.0,49.803934379128876,0.9984704145687887,263.0,856
lake,90,41,17.0,49.368917955392966,0.9983530327819872,226.0,657
lake,90,42,14.0,50.6956992628216,0.9986292534076311,321.0,705
lake,90,43,11.0,51.170293126191496,0.9985585545985174,472.0,983
lake,90,44,11.0,51.8176292213984,0.9988215577706455,329.0,846
lake,90,45,16.0,51.12823351263249,0.9986480077190532,162.0,493
lake,90,46,22.0,51.33686542358032,0.9990735285820026,139.0,254
lake,90,47,16.0,50.669581767131504,0.99887056976864,276.0,540
lake,90,48,17.0,49.5077340664094,0.9983448020545573,322.0,634
lake,90,49,19.0,50.36232680429997,0.9989143702396602,148.0,421
lake,90,50,20.0,51.89840853010881,0.9991954786615347,163.0,267
lake,90,51,21.0,51.63070805308109,0.9992106853005013,115.0,256
lake,90,52,21.0,50.02143223946408,0.998446324895667,225.0,376
lake,90,53,21.0,52.27152735496594,0.9992060465580416,140.0,222
lake,90,54,12.0,52.31047392128187,0.9989009620007351,469.0,637
lake,90,55,15.0,52.76640099606213,0.9990511844818111,244.0,378
lake,90,56,23.0,49.06233941886568,0.9978489606084,246.0,394
lake,90,57,24.0,49.75879956832874,0.997960880953575,212.0,307
lake,90,58,22.0,55.58461087365386,0.999734995710283,49.0,95
lake,90,59,20.0,50.607310546446875,0.99817070079406,201.0,362
lake,90,60,24.0,46.470923133366284,0.9942577079920099,438.0,657
lake,90,61,18.0,53.207451905831526,0.9993029959893462,100.0,243
lake,90,62,20.0,51.88163688637242,0.9988660047729363,199.0,270
lake,90,63,21.0,48.87015826568308,0.9966604053235455,310.0,491
lake,90,64,20.0,55.31756552073308,0.9996298785731104,105.0,122
peppers,90,2,2.0,54.834865460168174,0.9984795394170052,92.0,3862
peppers,90,3,2.0,54.870926093470054,0.9984959310182995,139.0,3836
peppers,90,4,3.0,53.40266839965515,0.9978868857622848,376.0,3505
peppers,90,5,2.0,55.67006509119484,0.998745692320303,176.0,3550
peppers,90,6,2.0,55.1616850921303,0.9985602145928705,201.0,3512
peppers,90,7,3.0,53.73113162086532,0.9979702085332749,332.0,3323
peppers,90,8,3.0,54.04593668831225,0.9981432118470274,410.0,3351
peppers,90,9,3.0,54.181994323364925,0.9982136736821139,395.0,3257
peppers,90,10,3.0,53.83542063683456,0.9980220404374422,353.0,3244
peppers,90,11,4.0,53.30772691547374,0.9978960813756231,305.0,2485
peppers,90,12,3.0,54.473240160595644,0.9982870824781072,464.0,3083
peppers,90,13,3.0,54.22518670556215,0.9982051205082664,402.0,3149
peppers,90,14,4.0,54.11031350630645,0.9982893616511596,306.0,2519
peppers,90,15,5.0,52.13452579168048,0.997211243357567,425.0,2598
peppers,90,16,8.0,51.914532463367244,0.9976061280004767,231.0,1442
peppers,90,17,5.0,53.136948607548305,0.9978277447329302,519.0,2315
peppers,90,18,5.0,53.13291078055126,0.9978390173539537,511.0,2336
peppers,90,19,4.0,54.328867910035484,0.9983396813108065,381.0,2347
peppers,90,20,4.0,54.05577891364098,0.9982393919860211,391.0,2318
peppers,90,21,5.0,53.14477274201407,0.9977923339688396,453.0,2282
peppers,90,22,10.0,52.593248542084325,0.9981779597393009,164.0,820
peppers,90,23,7.0,52.63198046339856,0.9978365588190253,443.0,1553
peppers,90,24,7.0,52.3115583615861,0.997655273830063,516.0,1639
peppers,90,25,6.0,53.56738564922351,0.9982477356129229,446.0,1595
peppers,90,26,8.0,52.37417549035855,0.9979407986706813,355.0,1246
peppers,90,27,12.0,52.12296245665882,0.9982698772340972,166.0,668
peppers,90,28,10.0,52.36362518093526,0.9980839920328751,323.0,863
peppers,90,29,12.0,53.841031478280435,0.9988587680518963,143.0,458
peppers,90,30,12.0,53.09705017823678,0.9985916428346147,234.0,537
peppers,90,31,11.0,52.40784361042895,0.9981925928473017,354.0,734
peppers,90,32,10.0,52.96491047903889,0.9983984306988811,346.0,776
peppers,90,33,11.0,52.24316411628305,0.9980501485917183,378.0,775
peppers,90,34,11.0,52.343387709180966,0.9981485000937278,404.0,754
peppers,90,35,13.0,52.67525725324372,0.9983991881535558,230.0,509
peppers,90,36,14.0,53.022524535794716,0.9987965885398058,186.0,408
peppers,90,37,18.0,55.041115584313474,0.9994520214358699,80.0,159
peppers,90,38,16.0,54.00550756567049,0.9990833211144828,142.0,251
peppers,90,39,13.0,53.044758527375194,0.9987205670210065,252.0,467
peppers,90,40,14.0,53.40272417389464,0.998770420593876,242.0,375
peppers,90,41,17.0,53.865656744251226,0.9990796294102644,153.0,233
peppers,90,42,14.0,54.08948870612166,0.9989483072684343,228.0,322
peppers,90,43,11.0,53.50526775112176,0.9985641395116592,377.0,570
peppers,90,44,11.0,53.594465220549864,0.9985608370996764,328.0,561
peppers,90,45,16.0,52.938116211882246,0.9986892370922718,157.0,323
peppers,90,46,22.0,56.2492728350551,0.9996134992001077,55.0,82
peppers,90,47,16.0,54.76950932535236,0.9993170964681356,131.0,211
peppers,90,48,17.0,54.47281198896767,0.9992410577320012,138.0,202
peppers,90,49,19.0,54.84348341830177,0.9993833363921661,93.0,150
peppers,90,50,20.0,57.34898149832843,0.9996933595966955,61.0,76
peppers,90,51,21.0,55.178945955520916,0.9994021759541073,116.0,113
peppers,90,52,21.0,57.17444562412756,0.999704728527191,69.0,73
peppers,90,53,21.0,53.15145278077943,0.998745530359192,128.0,181
peppers,90,54,12.0,54.06648821695879,0.9987827114682889,395.0,428
peppers,90,55,15.0,53.1445625139057,0.9985553639391523,244.0,344
peppers,90,56,23.0,54.9426063588978,0.9991588729651464,115.0,102
peppers,90,57,24.0,59.07976359683623,0.9997981892112409,48.0,36
peppers,90,58,22.0,57.06147873883346,0.9995962355970717,88.0,68
peppers,90,59,20.0,59.334005594664816,0.9998182176394838,65.0,49
peppers,90,60,24.0,52.43279865820724,0.9981468621015138,141.0,167
peppers,90,61,18.0,56.061534892103325,0.9993279725538642,129.0,127
peppers,90,62,20.0,51.159432177037345,0.9972766199021305,229.0,317
peppers,90,63,21.0,50.82647648310367,0.9972398873570821,258.0,314
peppers,90,64,20.0,49.70704988660999,0.996182263066528,338.0,444
splash,90,2,2.0,55.062477713981195,0.9981086509244035,143.0,3679
splash,90,3,2.0,55.13750150081823,0.9981346349541144,160.0,3591
splash,90,4,3.0,53.69077473188588,0.9973142502308289,309.0,3276
splash,90,5,2.0,56.062255089533004,0.9984534866314867,181.0,3200
splash,90,6,2.0,55.37383732592225,0.9981727475268193,180.0,3338
splash,90,7,3.0,54.02117102012963,0.9974506114651874,357.0,3103
splash,90,8,3.0,54.59203217845659,0.997769299893454,396.0,2959
splash,90,9,3.0,54.49642434102881,0.9977222389372034,389.0,3013
splash,90,10,3.0,54.109722750021916,0.9974337642099154,355.0,3046
splash,90,11,4.0,53.86454001891234,0.9973539729689727,252.0,2179
splash,90,12,3.0,54.761951928455105,0.9977841752880182,466.0,2878
splash,90,13,3.0,54.68319601125533,0.9977491467697382,424.0,2827
splash,90,14,4.0,55.06795746165737,0.9980012276901025,303.0,2011
splash,90,15,5.0,53.001878399523434,0.9969278623128704,400.0,2136
splash,90,16,8.0,53.832710300141045,0.9979984763359964,187.0,929
splash,90,17,5.0,54.367907904896086,0.9976493332460036,525.0,1761
splash,90,18,5.0,54.027284808328886,0.9974435505862951,533.0,1892
splash,90,19,4.0,55.141411777928305,0.9979766299067486,423.0,1948
splash,90,20,4.0,54.87992945248686,0.9978828423040038,439.0,1917
splash,90,21,5.0,54.13810402258249,0.9974936069096486,435.0,1817
splash,90,22,10.0,55.715425590445584,0.9986672845160628,115.0,403
splash,90,23,7.0,54.24606450157935,0.997618527796768,372.0,1070
splash,90,24,7.0,53.69596297287552,0.9973556947961809,425.0,1185
splash,90,25,6.0,54.95287534870981,0.9980283871789423,390.0,1159
splash,90,26,8.0,55.04705707591735,0.9982376110137532,218.0,674
splash,90,27,12.0,56.67309372858969,0.9990599722383623,78.0,235
splash,90,28,10.0,54.67847985321748,0.9985525276334184,232.0,508
splash,90,29,12.0,55.55832778911292,0.9991899186939074,121.0,308
splash,90,30,12.0,59.28553884896061,0.9995147950610659,82.0,130
splash,90,31,11.0,56.73355831442073,0.9990271826970697,171.0,271
splash,90,32,10.0,56.760301263393245,0.9989774155930263,213.0,325
splash,90,33,11.0,55.61411550518316,0.9986720640125596,236.0,357
splash,90,34,11.0,55.63579329187337,0.9986357097791647,248.0,354
splash,90,35,13.0,57.244798325962584,0.999059060369779,158.0,179
splash,90,36,14.0,57.90601067568721,0.9994477669859757,105.0,132
splash,90,37,18.0,64.03153735466893,0.9998392489935499,33.0,20
splash,90,38,16.0,61.04353464500673,0.999701898714307,51.0,49
splash,90,39,13.0,57.72227795060341,0.9992420650703673,152.0,159
splash,90,40,14.0,58.79206202728901,0.9995220596871472,63.0,108
splash,90,41,17.0,59.39120543133991,0.9996359585067885,58.0,65
splash,90,42,14.0,61.543250688874814,0.9997699154606359,42.0,58
splash,90,43,11.0,60.18554320753854,0.999542568058232,88.0,125
splash,90,44,11.0,60.958517682517495,0.9996291706796799,109.0,102
splash,90,45,16.0,63.40584867504261,0.9998696115670147,33.0,29
splash,90,46,22.0,67.00396908286545,0.9999619091563681,23.0,7
splash,90,47,16.0,63.34598326759209,0.99985741383558,37.0,29
splash,90,48,17.0,64.75516911234466,0.999907853640829,32.0,19
splash,90,49,19.0,63.54479393034751,0.9998393799118067,30.0,20
splash,90,50,20.0,71.3090519624649,0.9999778193257198,18.0,3
splash,90,51,21.0,70.87981047545028,0.9999728728744354,10.0,3
splash,90,52,21.0,71.14348987163807,0.9999881137652091,42.0,3
splash,90,53,21.0,68.74257252204428,0.9999827638814769,50.0,5
splash,90,54,12.0,64.3532354276778,0.99985836995721,53.0,40
splash,90,55,15.0,69.44939313464641,0.9999615320814907,29.0,8
splash,90,56,23.0,inf,1.0,18.0,0
splash,90,57,24.0,inf,1.0,18.0,0
splash,90,58,22.0,inf,1.0,18.0,0
splash,90,59,20.0,inf,1.0,18.0,0
splash,90,60,24.0,inf,1.0,18.0,0
splash,90,61,18.0,inf,1.0,18.0,0
splash,90,62,20.0,inf,1.0,18.0,0
splash,90,63,21.0,inf,1.0,18.0,0
splash,90,64,20.0,76.0323135276926,0.9999909556825625,27.0,1
